grouping_variable,value_variable,group_a,group_b,n_a,n_b,median_a,median_b,p_value_raw,cliffs_delta,cliffs_magnitude,p_adj_fdr,significant_fdr,combined_grouping
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | normal | high,2 | obesity | high,29,29,15.5,11.6,0.09920053808540323,0.25326991676575505,small,0.7927365998583548,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | normal | high,2 | obesity | normal,29,25,15.5,12.2,0.06461528161437811,0.29517241379310344,small,0.6299989957401866,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | normal | high,2 | normal | high,29,11,15.5,13.5,0.40458982028976287,0.1755485893416928,small,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | low | normal,2 | normal | normal,13,34,14.7,13.5,0.8584045962721643,-0.03619909502262444,negligible,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | low | normal,2 | obesity | high,13,29,14.7,11.6,0.5314003881399655,0.1246684350132626,negligible,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | low | normal,2 | obesity | normal,13,25,14.7,12.2,0.44163139026437614,0.15692307692307692,small,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,1 | low | normal,2 | normal | high,13,11,14.7,13.5,0.8619853643138636,0.04895104895104895,negligible,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,2 | normal | normal,2 | obesity | high,34,29,13.5,11.6,0.19722498187911985,0.19066937119675456,small,0.8692855882198772,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,2 | normal | normal,2 | obesity | normal,34,25,13.5,12.2,0.14079659991760826,0.22705882352941176,small,0.8447795995056496,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,2 | normal | normal,2 | normal | high,34,11,13.5,13.5,0.6157277289328811,0.10427807486631016,negligible,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,2 | obesity | high,2 | obesity | normal,29,25,11.6,12.2,0.9861566457800632,-0.004137931034482759,negligible,0.9861566457800632,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,2 | obesity | high,2 | normal | high,29,11,11.6,13.5,0.7275370655124203,-0.07523510971786834,negligible,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_rmssd,2 | obesity | normal,2 | normal | high,25,11,12.2,13.5,0.6801480238106647,-0.09090909090909091,negligible,0.916884234538453,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,2 | overweight | normal,85,43,111.0,45.0,0.03452239213311948,0.22954856361149112,small,0.5385493172766639,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,1 | obesity | normal,85,90,111.0,123.5,0.837958103189297,-0.01803921568627451,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,1 | overweight | normal,85,73,111.0,82.0,0.7051246324572525,0.03513295729250605,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,1 | overweight | high,85,32,111.0,96.0,0.6160800740307296,0.06066176470588235,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,1 | obesity | high,85,40,111.0,125.5,0.5622129168772039,-0.06470588235294118,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,2 | overweight | high,85,14,111.0,79.5,0.4073931255277441,0.13949579831932774,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,1 | normal | high,85,29,111.0,90.0,0.6118006672011216,-0.06369168356997972,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,1 | low | normal,85,13,111.0,159.0,0.9874649089466562,-0.0036199095022624436,negligible,1.0,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,2 | normal | normal,85,36,111.0,121.5,0.6460486394978233,-0.05326797385620915,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,2 | obesity | high,85,29,111.0,68.0,0.5068872134243527,0.08316430020283976,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,2 | obesity | normal,85,25,111.0,93.0,0.9715499942582607,0.0051764705882352945,negligible,0.9971170993703202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | normal,2 | normal | high,85,11,111.0,57.0,0.2360886233704249,0.22139037433155082,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,1 | obesity | normal,43,90,45.0,123.5,0.021751458754957324,-0.2467700258397933,small,0.5385493172766639,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,1 | overweight | normal,43,73,45.0,82.0,0.05476666660508628,-0.21439949028352978,small,0.7119666658661216,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,1 | overweight | high,43,32,45.0,96.0,0.34032701719972147,-0.1300872093023256,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,1 | obesity | high,43,40,45.0,125.5,0.02938072726678546,-0.27848837209302324,small,0.5385493172766639,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,2 | overweight | high,43,14,45.0,79.5,0.5780522907030785,-0.10132890365448505,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,1 | normal | high,43,29,45.0,90.0,0.02629564961313725,-0.3111467522052927,small,0.5385493172766639,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,1 | low | normal,43,13,45.0,159.0,0.2727922992133941,-0.2039355992844365,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,2 | normal | normal,43,36,45.0,121.5,0.02847938363496228,-0.28811369509043927,small,0.5385493172766639,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,2 | obesity | high,43,29,45.0,68.0,0.3122655990439912,-0.14194065757818766,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,2 | obesity | normal,43,25,45.0,93.0,0.15242276169921362,-0.2102325581395349,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | normal,2 | normal | high,43,11,45.0,57.0,0.7965910477324428,-0.052854122621564484,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,1 | overweight | normal,90,73,123.5,82.0,0.6107877701459161,0.04657534246575343,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,1 | overweight | high,90,32,123.5,96.0,0.4995603712660809,0.08090277777777778,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,1 | obesity | high,90,40,123.5,125.5,0.6809784774004455,-0.04555555555555556,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,2 | overweight | high,90,14,123.5,79.5,0.3172872726012118,0.16746031746031745,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,1 | normal | high,90,29,123.5,90.0,0.7358466320352977,-0.0421455938697318,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,1 | low | normal,90,13,123.5,159.0,0.8894220839101736,0.024786324786324785,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,2 | normal | normal,90,36,123.5,121.5,0.8184633227709571,-0.02654320987654321,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,2 | obesity | high,90,29,123.5,68.0,0.4594639061349083,0.09195402298850575,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,2 | obesity | normal,90,25,123.5,93.0,0.8948038583158204,0.017777777777777778,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | normal,2 | normal | high,90,11,123.5,57.0,0.20995380721033208,0.23333333333333334,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,1 | overweight | high,73,32,82.0,96.0,0.68637358494656,0.05008561643835616,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,1 | obesity | high,73,40,82.0,125.5,0.4749046588858076,-0.08184931506849315,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,2 | overweight | high,73,14,82.0,79.5,0.5365558188321271,0.10567514677103718,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,1 | normal | high,73,29,82.0,90.0,0.4832576657239296,-0.08974964572508266,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,1 | low | normal,73,13,82.0,159.0,0.8659619158663904,-0.030558482613277135,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,2 | normal | normal,73,36,82.0,121.5,0.5641647342539349,-0.0684931506849315,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,2 | obesity | high,73,29,82.0,68.0,0.7301093544249979,0.044402456306093525,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,2 | obesity | normal,73,25,82.0,93.0,0.8898038606132854,-0.019178082191780823,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | normal,2 | normal | high,73,11,82.0,57.0,0.37073409891036346,0.16936488169364883,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,1 | obesity | high,32,40,96.0,125.5,0.31586312314586884,-0.1390625,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,2 | overweight | high,32,14,96.0,79.5,0.6586861544747007,0.08482142857142858,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,1 | normal | high,32,29,96.0,90.0,0.4836321234924149,-0.10560344827586207,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,1 | low | normal,32,13,96.0,159.0,0.9401031913467294,-0.016826923076923076,negligible,0.9909195800681743,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,2 | normal | normal,32,36,96.0,121.5,0.3998996427368807,-0.11979166666666667,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,2 | obesity | high,32,29,96.0,68.0,0.9596807126294683,-0.008620689655172414,negligible,0.9971170993703202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,2 | obesity | normal,32,25,96.0,93.0,0.7114459799384949,-0.05875,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | overweight | high,2 | normal | high,32,11,96.0,57.0,0.7174286807665604,0.07670454545454546,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,2 | overweight | high,40,14,125.5,79.5,0.26469803709543827,0.20357142857142857,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,1 | normal | high,40,29,125.5,90.0,0.8936169864407292,0.019827586206896553,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,1 | low | normal,40,13,125.5,159.0,0.7330161440853109,0.06538461538461539,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,2 | normal | normal,40,36,125.5,121.5,0.8965221108884867,0.018055555555555554,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,2 | obesity | high,40,29,125.5,68.0,0.41184345422046775,0.11724137931034483,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,2 | obesity | normal,40,25,125.5,93.0,0.5803496283748021,0.083,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | obesity | high,2 | normal | high,40,11,125.5,57.0,0.21613417810491276,0.24772727272727274,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | high,1 | normal | high,14,29,79.5,90.0,0.3711945245550584,-0.1724137931034483,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | high,1 | low | normal,14,13,79.5,159.0,0.6273856961551787,-0.11538461538461539,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | high,2 | normal | normal,14,36,79.5,121.5,0.2945436022906389,-0.19444444444444445,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | high,2 | obesity | high,14,29,79.5,68.0,0.7954435964047181,-0.05172413793103448,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | high,2 | obesity | normal,14,25,79.5,93.0,0.5099818615241816,-0.13142857142857142,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | overweight | high,2 | normal | high,14,11,79.5,57.0,0.8480210948882796,0.05194805194805195,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | high,1 | low | normal,29,13,90.0,159.0,0.6732092620038601,0.08488063660477453,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | high,2 | normal | normal,29,36,90.0,121.5,1.0,0.0009578544061302681,negligible,1.0,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | high,2 | obesity | high,29,29,90.0,68.0,0.4888499263723305,0.1070154577883472,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | high,2 | obesity | normal,29,25,90.0,93.0,0.6834821548661962,0.06620689655172414,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | normal | high,2 | normal | high,29,11,90.0,57.0,0.23147088689521045,0.2507836990595611,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | low | normal,2 | normal | normal,13,36,159.0,121.5,0.7340560153801055,-0.06623931623931624,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | low | normal,2 | obesity | high,13,29,159.0,68.0,0.7750724387894682,0.058355437665782495,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | low | normal,2 | obesity | normal,13,25,159.0,93.0,0.877724404165561,-0.033846153846153845,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,1 | low | normal,2 | normal | high,13,11,159.0,57.0,0.45134470170708363,0.1888111888111888,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | normal | normal,2 | obesity | high,36,29,121.5,68.0,0.4245640694737105,0.11685823754789272,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | normal | normal,2 | obesity | normal,36,25,121.5,93.0,0.6652656071201056,0.06666666666666667,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | normal | normal,2 | normal | high,36,11,121.5,57.0,0.2633980783650439,0.22727272727272727,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | obesity | high,2 | obesity | normal,29,25,68.0,93.0,0.7416414109535056,-0.05379310344827586,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | obesity | high,2 | normal | high,29,11,68.0,57.0,0.7161801112523675,0.07836990595611286,negligible,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_hf,2 | obesity | normal,2 | normal | high,25,11,93.0,57.0,0.4097333084506386,0.1781818181818182,small,0.9579277349219446,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,2 | overweight | normal,85,43,152.0,79.0,0.019497688455491036,0.253625170998632,small,0.2433365402355075,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,1 | obesity | normal,85,90,152.0,152.0,0.5797120112786793,-0.04862745098039216,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,1 | overweight | normal,85,73,152.0,94.0,0.5427934296941045,0.05640612409347301,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,1 | overweight | high,85,32,152.0,113.5,0.9220614495442183,-0.01213235294117647,negligible,0.9535021687234551,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,1 | obesity | high,85,40,152.0,110.5,0.6914038676887331,-0.04441176470588235,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,2 | overweight | high,85,14,152.0,135.5,0.5602624742676983,0.09831932773109243,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,1 | normal | high,85,29,152.0,116.0,0.55378862603949,0.0742393509127789,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,1 | low | normal,85,13,152.0,130.0,0.6449060735385757,-0.08054298642533937,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,2 | normal | normal,85,36,152.0,192.5,0.19807352071175566,-0.14869281045751634,small,0.6367426771868265,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,2 | obesity | high,85,29,152.0,108.0,0.38862451200357073,0.10791075050709939,negligible,0.7932726164240105,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,2 | obesity | normal,85,25,152.0,78.0,0.013186197470541321,0.3275294117647059,small,0.20570468054044463,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,1 | normal | normal,2 | normal | high,85,11,152.0,87.0,0.4581143457391984,0.13903743315508021,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,1 | obesity | normal,43,90,79.0,152.0,0.002836127865849935,-0.3209302325581395,small,0.0737393245120983,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,1 | overweight | normal,43,73,79.0,94.0,0.13271811148004942,-0.16788786237655304,small,0.5721398686560473,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,1 | overweight | high,43,32,79.0,113.5,0.057929573506257645,-0.25799418604651164,small,0.41077333940800875,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,1 | obesity | high,43,40,79.0,110.5,0.02495759387030846,-0.2866279069767442,small,0.2433365402355075,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,2 | overweight | high,43,14,79.0,135.5,0.20408419140603418,-0.2292358803986711,small,0.6367426771868265,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,1 | normal | high,43,29,79.0,116.0,0.1647286766196212,-0.19486768243785085,small,0.5721398686560473,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,1 | low | normal,43,13,79.0,130.0,0.07575817294494161,-0.3291592128801431,small,0.45454903766964966,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,2 | normal | normal,43,36,79.0,192.5,0.006111308127346024,-0.36046511627906974,medium,0.11917050848324746,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,2 | obesity | high,43,29,79.0,108.0,0.4694235440377237,-0.10184442662389735,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
sex__bmi_cat__bp_cat,t2m_pre_lf,2 | overweight | normal,2 | obesity | normal,43,25,79.0,78.0,0.5584486168091966,0.08651162790697674,negligible,0.8110123986420202,False,sex__bmi_cat__bp_cat
