grouping_variable,value_variable,group_a,group_b,n_a,n_b,median_a,median_b,p_value_raw,cliffs_delta,cliffs_magnitude,p_adj_fdr,significant_fdr,combined_grouping
sex__age_group,t2m_pre_mean_rr,1 | 70-79,1 | 60-69,167,162,857.0,833.5,0.14454488161767806,0.09307311303319288,negligible,0.9038924611680029,False,sex__age_group
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | normal,80+ | normal,76,17,68.0,69.0,0.7920893601451447,-0.04179566563467492,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | normal,60-69 | low,76,7,68.0,71.0,0.6344250473673632,-0.11090225563909774,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | normal,80+ | obesity,76,7,68.0,67.0,0.9281421738273186,0.022556390977443608,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,70-79 | overweight,61,86,71.0,69.5,0.14279202701870938,0.14220358368280595,negligible,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,70-79 | obesity,61,84,71.0,69.5,0.6783120168292215,0.04059328649492584,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,60-69 | overweight,61,59,71.0,74.0,0.25986779051285,-0.11947763267574327,negligible,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,70-79 | low,61,15,71.0,73.0,0.8806121504078828,-0.02622950819672131,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,60-69 | obesity,61,91,71.0,71.0,0.8729645670541339,0.015492704017294181,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,80+ | overweight,61,15,71.0,67.0,0.10525928379168599,0.2721311475409836,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,<60 | normal,61,6,71.0,68.0,0.3015256443203964,0.25956284153005466,small,0.8916551753872197,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,80+ | normal,61,17,71.0,69.0,0.2573408659023526,0.18129218900675023,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,60-69 | low,61,7,71.0,71.0,0.7389204386515933,0.07962529274004684,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | normal,80+ | obesity,61,7,71.0,67.0,0.302898742854697,0.24121779859484777,small,0.8916551753872197,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,70-79 | obesity,86,84,69.5,69.5,0.3182874408527421,-0.08873200442967885,negligible,0.8916551753872197,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,60-69 | overweight,86,59,69.5,74.0,0.012879090091407915,-0.24359479700433584,small,0.4250099730164612,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,70-79 | low,86,15,69.5,73.0,0.34894414766513226,-0.15271317829457365,small,0.8916551753872197,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,60-69 | obesity,86,91,69.5,71.0,0.15342174166245545,-0.12432915921288014,negligible,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,80+ | overweight,86,15,69.5,67.0,0.5250040445935876,0.10387596899224806,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,<60 | normal,86,6,69.5,68.0,0.6922664476384173,0.09883720930232558,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,80+ | normal,86,17,69.5,69.0,0.8171846415845117,0.03625170998632011,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,60-69 | low,86,7,69.5,71.0,0.8212625395751574,-0.053156146179401995,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | overweight,80+ | obesity,86,7,69.5,67.0,0.6619187211612776,0.10132890365448505,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,60-69 | overweight,84,59,69.5,74.0,0.20562662565599843,-0.12469733656174334,negligible,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,70-79 | low,84,15,69.5,73.0,0.7583666059598777,-0.050793650793650794,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,60-69 | obesity,84,91,69.5,71.0,0.78566177737103,-0.023940345368916798,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,80+ | overweight,84,15,69.5,67.0,0.21133248294454166,0.20396825396825397,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,<60 | normal,84,6,69.5,68.0,0.5225788352093952,0.15873015873015872,small,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,80+ | normal,84,17,69.5,69.0,0.5428287839289797,0.09453781512605042,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,60-69 | low,84,7,69.5,71.0,0.7827586839472356,0.06462585034013606,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | obesity,80+ | obesity,84,7,69.5,67.0,0.4651405220362771,0.1683673469387755,small,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,70-79 | low,59,15,74.0,73.0,0.6472620127243807,0.07796610169491526,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,60-69 | obesity,59,91,74.0,71.0,0.19315468321945894,0.12609424473831254,negligible,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,80+ | overweight,59,15,74.0,67.0,0.06818569588624136,0.3073446327683616,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,<60 | normal,59,6,74.0,68.0,0.18828785735634201,0.3305084745762712,medium,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,80+ | normal,59,17,74.0,69.0,0.07442470435450325,0.28614157527417744,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,60-69 | low,59,7,74.0,71.0,0.4162018479372859,0.19128329297820823,small,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | overweight,80+ | obesity,59,7,74.0,67.0,0.19991698024604387,0.30024213075060535,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | low,60-69 | obesity,15,91,73.0,71.0,0.866702948058125,0.02783882783882784,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | low,80+ | overweight,15,15,73.0,67.0,0.23632026528062555,0.2577777777777778,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | low,<60 | normal,15,6,73.0,68.0,0.45868195096620634,0.2222222222222222,small,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | low,80+ | normal,15,17,73.0,69.0,0.46030884944750683,0.1568627450980392,small,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | low,60-69 | low,15,7,73.0,71.0,0.7240492684177757,0.10476190476190476,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,70-79 | low,80+ | obesity,15,7,73.0,67.0,0.4798742049135428,0.2,small,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | obesity,80+ | overweight,91,15,71.0,67.0,0.16506123404312312,0.22490842490842491,small,0.8575637086924051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | obesity,<60 | normal,91,6,71.0,68.0,0.3844829905799394,0.21428571428571427,small,0.9398473103065185,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | obesity,80+ | normal,91,17,71.0,69.0,0.3315066356307611,0.1493212669683258,small,0.8916551753872197,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | obesity,60-69 | low,91,7,71.0,71.0,0.7613048092934165,0.0706436420722135,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | obesity,80+ | obesity,91,7,71.0,67.0,0.35125809939496533,0.21350078492935637,small,0.8916551753872197,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,80+ | overweight,<60 | normal,15,6,67.0,68.0,0.9688489734597305,0.022222222222222223,negligible,0.9786776568462365,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,80+ | overweight,80+ | normal,15,17,67.0,69.0,0.7620874424559084,-0.06666666666666667,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,80+ | overweight,60-69 | low,15,7,67.0,71.0,0.6971800642567345,-0.11428571428571428,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,80+ | overweight,80+ | obesity,15,7,67.0,67.0,0.9155060559102199,-0.0380952380952381,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,<60 | normal,80+ | normal,6,17,68.0,69.0,0.9160277990903194,-0.0392156862745098,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,<60 | normal,60-69 | low,6,7,68.0,71.0,0.7741896501187719,-0.11904761904761904,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,<60 | normal,80+ | obesity,6,7,68.0,67.0,0.9423406141005505,0.047619047619047616,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,80+ | normal,60-69 | low,17,7,69.0,71.0,0.702167058840207,-0.1092436974789916,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,80+ | normal,80+ | obesity,17,7,69.0,67.0,0.7744113870490535,0.08403361344537816,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_mean_hr,60-69 | low,80+ | obesity,7,7,71.0,67.0,0.8978793628060826,0.061224489795918366,negligible,0.9717887582911926,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,60-69 | normal,72,59,160.0,149.0,0.5444914542406492,0.06191148775894539,negligible,0.7392443453211317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,70-79 | overweight,72,85,160.0,119.0,0.01006804210094537,0.2388888888888889,small,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,70-79 | obesity,72,84,160.0,126.0,0.02592984574801909,0.20734126984126985,small,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,60-69 | overweight,72,58,160.0,138.0,0.03175237954968324,0.21982758620689655,small,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,70-79 | low,72,15,160.0,80.0,0.004964039565412387,0.4638888888888889,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,60-69 | obesity,72,90,160.0,157.0,0.47277475309224837,0.06589506172839506,negligible,0.7080139223980312,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,80+ | overweight,72,15,160.0,92.0,0.012212771893938757,0.41388888888888886,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,<60 | normal,72,6,160.0,12.0,0.011053076241409932,0.6296296296296297,large,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,80+ | normal,72,16,160.0,91.5,0.028854123425070093,0.3515625,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,60-69 | low,72,7,160.0,143.0,0.44777902086528176,0.1765873015873016,small,0.6946609452695051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | normal,80+ | obesity,72,7,160.0,146.0,0.86980629654465,0.03968253968253968,negligible,0.9441374551537286,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,70-79 | overweight,59,85,149.0,119.0,0.08208087488727964,0.1708873379860419,small,0.25984943811463973,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,70-79 | obesity,59,84,149.0,126.0,0.1371447265518282,0.14648910411622276,negligible,0.3481366135546408,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,60-69 | overweight,59,58,149.0,138.0,0.18890373670921856,0.14114552893045004,negligible,0.44527309367172946,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,70-79 | low,59,15,149.0,80.0,0.02838898197662141,0.3694915254237288,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,60-69 | obesity,59,90,149.0,157.0,0.9473862111466309,0.006591337099811676,negligible,0.9619613836258099,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,80+ | overweight,59,15,149.0,92.0,0.0341853452672563,0.35706214689265536,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,<60 | normal,59,6,149.0,12.0,0.025586851248904856,0.559322033898305,large,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,80+ | normal,59,16,149.0,91.5,0.061634138407575194,0.3072033898305085,small,0.2484488067080612,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,60-69 | low,59,7,149.0,143.0,0.6245402753663116,0.1162227602905569,negligible,0.7777293995127654,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | normal,80+ | obesity,59,7,149.0,146.0,0.8350295325181454,-0.05084745762711865,negligible,0.9441374551537286,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,70-79 | obesity,85,84,119.0,126.0,0.7294313149338403,-0.030952380952380953,negligible,0.8747527316739889,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,60-69 | overweight,85,58,119.0,138.0,0.7422144389961118,-0.032657200811359026,negligible,0.8747527316739889,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,70-79 | low,85,15,119.0,80.0,0.27531010418948343,0.1780392156862745,small,0.5272069749261317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,60-69 | obesity,85,90,119.0,157.0,0.04793788866058289,-0.17333333333333334,small,0.21092671010656472,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,80+ | overweight,85,15,119.0,92.0,0.2795794564002213,0.17647058823529413,small,0.5272069749261317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,<60 | normal,85,6,119.0,12.0,0.08267936667283991,0.42745098039215684,medium,0.25984943811463973,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,80+ | normal,85,16,119.0,91.5,0.304032601462774,0.16323529411764706,small,0.5423284242308942,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,60-69 | low,85,7,119.0,143.0,0.7237374083260943,-0.08235294117647059,negligible,0.8747527316739889,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | overweight,80+ | obesity,85,7,119.0,146.0,0.45258213100892,-0.173109243697479,small,0.6946609452695051,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,60-69 | overweight,84,58,126.0,138.0,0.9354958079359463,0.008210180623973728,negligible,0.9619613836258099,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,70-79 | low,84,15,126.0,80.0,0.1458911335906313,0.2373015873015873,small,0.35662277099932094,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,60-69 | obesity,84,90,126.0,157.0,0.11661150060558989,-0.13796296296296295,negligible,0.3206816266653722,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,80+ | overweight,84,15,126.0,92.0,0.2555349550676722,0.18571428571428572,small,0.5272069749261317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,<60 | normal,84,6,126.0,12.0,0.06399438960662182,0.45634920634920634,medium,0.2484488067080612,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,80+ | normal,84,16,126.0,91.5,0.36421054558522004,0.14434523809523808,negligible,0.5862901465518177,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,60-69 | low,84,7,126.0,143.0,0.9702959663318126,-0.01020408163265306,negligible,0.9702959663318126,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | obesity,80+ | obesity,84,7,126.0,146.0,0.5713881646868854,-0.13095238095238096,negligible,0.7542323773866887,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,70-79 | low,58,15,138.0,80.0,0.11017049432684664,0.27011494252873564,small,0.3161414185031251,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,60-69 | obesity,58,90,138.0,157.0,0.12504806074846384,-0.14980842911877396,small,0.3301268803759445,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,80+ | overweight,58,15,138.0,92.0,0.25712653522991546,0.19195402298850575,small,0.5272069749261317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,<60 | normal,58,6,138.0,12.0,0.03126542485128907,0.5402298850574713,large,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,80+ | normal,58,16,138.0,91.5,0.35116554144638024,0.1540948275862069,small,0.5862901465518177,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,60-69 | low,58,7,138.0,143.0,0.9409552867505417,-0.019704433497536946,negligible,0.9619613836258099,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | overweight,80+ | obesity,58,7,138.0,146.0,0.5967516193640514,-0.12561576354679804,negligible,0.7682805323391529,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | low,60-69 | obesity,15,90,80.0,157.0,0.01747494248917663,-0.3851851851851852,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | low,80+ | overweight,15,15,80.0,92.0,0.7714275607692669,-0.06666666666666667,negligible,0.8932319124696775,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | low,<60 | normal,15,6,80.0,12.0,0.19837511097588534,0.37777777777777777,medium,0.4514743904968425,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | low,80+ | normal,15,16,80.0,91.5,0.9212485963456244,-0.025,negligible,0.9619613836258099,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | low,60-69 | low,15,7,80.0,143.0,0.3591963725725009,-0.2571428571428571,small,0.5862901465518177,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,70-79 | low,80+ | obesity,15,7,80.0,146.0,0.32329604300460935,-0.2761904761904762,small,0.5615141799553741,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | obesity,80+ | overweight,90,15,157.0,92.0,0.03679152148149069,0.3385185185185185,medium,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | obesity,<60 | normal,90,6,157.0,12.0,0.024582061991137272,0.5518518518518518,large,0.1734457441270275,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | obesity,80+ | normal,90,16,157.0,91.5,0.06972253843901739,0.2861111111111111,small,0.2534189154492145,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | obesity,60-69 | low,90,7,157.0,143.0,0.5488111275400557,0.1380952380952381,negligible,0.7392443453211317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,60-69 | obesity,80+ | obesity,90,7,157.0,146.0,0.8726118903693552,-0.0380952380952381,negligible,0.9441374551537286,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,80+ | overweight,<60 | normal,15,6,92.0,12.0,0.22710480544258138,0.35555555555555557,medium,0.49963057197367905,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,80+ | overweight,80+ | normal,15,16,92.0,91.5,0.8586635327018507,-0.041666666666666664,negligible,0.9441374551537286,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,80+ | overweight,60-69 | low,15,7,92.0,143.0,0.5488329230414463,-0.17142857142857143,small,0.7392443453211317,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,80+ | overweight,80+ | obesity,15,7,92.0,146.0,0.2900743111927112,-0.29523809523809524,small,0.531802903853304,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_sdnn,<60 | normal,80+ | normal,6,16,12.0,91.5,0.6053119345702417,-0.15625,small,0.7682805323391529,False,age_group__bmi_cat
